257|80|88|200|100|195|97
258|80|78|240|120|237|118
259|80|61|240|120|237|118
260|80|110|200|100|195|97
261|80|69|200|100|195|97
262|80|70|170|90|165|82
263|80|42|200|100|195|97
264|80|72|200|100|195|97
265|80|45|200|100|195|97
266|80|24|240|120|237|118
267|80|132|240|120|237|118
268|80|57|240|120|237|118
269|80|58|240|120|237|118
270|80|8|200|100|195|97
271|80|141|200|100|195|97
272|80|86|200|100|195|97
273|80|121|200|100|195|97
274|80|54|240|120|237|118
275|80|98|240|120|237|118
276|80|20|240|120|237|118
277|80|21|240|120|237|118
278|80|48|240|120|237|118
279|80|5|240|120|237|118
280|80|75|240|120|237|118
281|80|102|240|120|237|118
282|80|114|240|120|237|118
283|80|37|240|120|237|118
284|13|15|170|90|165|82
285|13|16|170|90|165|82
286|13|71|170|90|165|82
287|13|35|170|90|165|82
288|13|123|170|90|165|82
289|13|104|170|90|165|82
290|13|41|170|90|165|82
291|13|43|170|90|165|82
292|13|68|200|100|195|97
293|13|89|200|100|195|97
294|13|79|200|100|195|97
295|13|4|200|100|195|97
296|13|1|200|100|195|97
297|13|28|200|100|195|97
298|13|27|200|100|195|97
299|13|56|240|120|237|118
300|13|11|240|120|237|118
301|13|59|200|100|195|97
302|13|129|200|100|195|97
303|13|49|200|100|195|97
304|13|120|200|100|195|97
305|13|26|170|90|165|82
306|13|9|170|90|165|82
307|13|22|170|90|165|82
308|13|85|170|90|165|82
309|13|31|200|100|195|97
310|13|52|200|100|195|97
311|13|136|200|100|195|97
312|13|137|200|100|195|97
313|13|64|200|100|195|97
314|13|65|240|120|237|118
315|13|63|240|120|237|118
316|13|99|240|120|237|118
317|13|93|240|120|237|118
318|13|67|240|120|237|118
319|13|113|240|120|237|118
320|13|62|240|120|237|118
321|13|124|240|120|237|118
322|13|23|280|140|278|139
323|13|94|240|120|237|118
324|13|95|240|120|237|118
325|13|119|240|120|237|118
326|13|38|170|90|165|82
327|13|127|170|90|165|82
328|13|128|170|90|165|82
329|13|14|170|90|165|82
330|13|90|170|90|165|82
331|13|6|170|90|165|82
332|13|53|170|90|165|82
333|13|105|170|90|165|82
334|13|34|170|90|165|82
335|13|108|170|90|165|82
336|13|83|200|100|195|97
337|13|112|170|90|165|82
338|13|116|170|90|165|82
339|13|33|200|100|195|97
340|13|140|200|100|195|97
341|13|117|240|120|237|118
342|13|19|240|120|237|118
343|13|96|240|120|237|118
344|13|92|240|120|237|118
345|13|25|240|120|237|118
346|13|76|240|120|237|118
347|13|143|200|100|195|97
348|13|29|200|100|195|97
349|13|10|200|100|195|97
350|13|46|200|100|195|97
351|13|77|170|90|165|82
352|13|133|200|100|195|97
353|13|39|200|100|195|97
354|13|87|200|100|195|97
355|13|126|200|100|195|97
356|13|97|240|120|237|118
357|13|30|240|120|237|118
358|13|17|240|120|237|118
359|13|125|240|120|237|118
360|13|40|240|120|237|118
361|13|130|280|140|278|139
362|13|109|280|140|278|139
363|13|101|280|140|278|139
364|13|36|200|100|195|97
365|13|3|200|100|195|97
366|13|122|200|100|195|97
367|13|100|200|100|195|97
368|13|74|200|100|195|97
369|13|106|200|100|195|97
370|13|135|200|100|195|97
371|13|60|170|90|165|82
372|13|103|170|90|165|82
373|13|2|200|100|195|97
374|13|107|200|100|195|97
375|13|131|240|120|237|118
376|13|139|240|120|237|118
377|13|138|240|120|237|118
378|13|142|280|140|278|139
379|13|82|280|140|278|139
380|13|81|280|140|278|139
381|13|118|240|120|237|118
382|13|115|240|120|237|118
383|13|51|240|120|237|118
384|13|73|240|120|237|118
385|13|32|240|120|237|118
386|13|111|200|100|195|97
387|13|50|200|100|195|97
388|13|18|200|100|195|97
389|13|12|200|100|195|97
390|13|47|200|100|195|97
391|13|91|200|100|195|97
392|13|55|200|100|195|97
393|13|134|170|90|165|82
394|13|44|200|100|195|97
395|13|66|200|100|195|97
396|13|84|200|100|195|97
397|13|88|200|100|195|97
398|13|78|240|120|237|118
399|13|61|240|120|237|118
400|13|110|200|100|195|97
401|13|69|170|90|165|82
402|13|70|170|90|165|82
403|13|42|200|100|195|97
404|13|72|200|100|195|97
405|13|45|200|100|195|97
406|13|24|200|100|195|97
407|13|132|240|120|237|118
408|13|57|240|120|237|118
409|13|58|200|100|195|97
410|13|8|200|100|195|97
411|13|141|200|100|195|97
412|13|86|200|100|195|97
413|13|121|200|100|195|97
414|13|54|240|120|237|118
415|13|98|240|120|237|118
416|13|20|240|120|237|118
417|13|21|240|120|237|118
418|13|48|240|120|237|118
419|13|5|240|120|237|118
420|13|75|240|120|237|118
421|13|102|240|120|237|118
422|13|114|240|120|237|118
423|13|37|240|120|237|118
424|15|16|170|90|165|82
425|15|71|170|90|165|82
426|15|35|170|90|165|82
427|15|123|170|90|165|82
428|15|104|170|90|165|82
429|15|41|170|90|165|82
430|15|43|170|90|165|82
431|15|68|170|90|165|82
432|15|89|200|100|195|97
433|15|79|200|100|195|97
434|15|4|200|100|195|97
435|15|1|200|100|195|97
436|15|28|200|100|195|97
437|15|27|200|100|195|97
438|15|56|200|100|195|97
439|15|11|240|120|237|118
440|15|59|200|100|195|97
441|15|129|200|100|195|97
442|15|49|200|100|195|97
443|15|120|200|100|195|97
444|15|26|170|90|165|82
445|15|9|170|90|165|82
446|15|22|170|90|165|82
447|15|85|170|90|165|82
448|15|31|170|90|165|82
449|15|52|200|100|195|97
450|15|136|200|100|195|97
451|15|137|200|100|195|97
452|15|64|200|100|195|97
453|15|65|200|100|195|97
454|15|63|240|120|237|118
455|15|99|240|120|237|118
456|15|93|240|120|237|118
457|15|67|240|120|237|118
458|15|113|240|120|237|118
459|15|62|240|120|237|118
460|15|124|240|120|237|118
461|15|23|240|120|237|118
462|15|94|240|120|237|118
463|15|95|240|120|237|118
464|15|119|240|120|237|118
465|15|38|170|90|165|82
466|15|127|170|90|165|82
467|15|128|170|90|165|82
468|15|14|170|90|165|82
469|15|90|170|90|165|82
470|15|6|170|90|165|82
471|15|53|170|90|165|82
472|15|105|170|90|165|82
473|15|34|170|90|165|82
474|15|108|170|90|165|82
475|15|83|170|90|165|82
476|15|112|170|90|165|82
477|15|116|170|90|165|82
478|15|33|200|100|195|97
479|15|140|200|100|195|97
480|15|117|200|100|195|97
481|15|19|240|120|237|118
482|15|96|240|120|237|118
483|15|92|240|120|237|118
484|15|25|240|120|237|118
485|15|76|200|100|195|97
486|15|143|200|100|195|97
487|15|29|200|100|195|97
488|15|10|200|100|195|97
489|15|46|170|90|165|82
490|15|77|170|90|165|82
491|15|133|170|90|165|82
492|15|39|200|100|195|97
493|15|87|200|100|195|97
494|15|126|200|100|195|97
495|15|97|240|120|237|118
496|15|30|240|120|237|118
497|15|17|240|120|237|118
498|15|125|240|120|237|118
499|15|40|240|120|237|118
500|15|130|240|120|237|118
501|15|109|280|140|278|139
502|15|101|280|140|278|139
503|15|36|200|100|195|97
504|15|3|200|100|195|97
505|15|122|200|100|195|97
506|15|100|200|100|195|97
507|15|74|200|100|195|97
508|15|106|200|100|195|97
509|15|135|170|90|165|82
510|15|60|170|90|165|82
511|15|103|170|90|165|82
512|15|2|200|100|195|97
513|15|107|200|100|195|97
514|15|131|200|100|195|97
515|15|139|240|120|237|118
516|15|138|240|120|237|118
517|15|142|280|140|278|139
518|15|82|280|140|278|139
519|15|81|280|140|278|139
520|15|118|240|120|237|118
521|15|115|240|120|237|118
522|15|51|240|120|237|118
523|15|73|240|120|237|118
524|15|32|240|120|237|118
525|15|111|200|100|195|97
526|15|50|200|100|195|97
527|15|18|200|100|195|97
528|15|12|200|100|195|97
529|15|47|200|100|195|97
530|15|91|200|100|195|97
531|15|55|170|90|165|82
532|15|134|170|90|165|82
533|15|44|170|90|165|82
534|15|66|200|100|195|97
535|15|84|200|100|195|97
536|15|88|200|100|195|97
537|15|78|200|100|195|97
538|15|61|240|120|237|118
539|15|110|200|100|195|97
540|15|69|170|90|165|82
541|15|70|170|90|165|82
542|15|42|170|90|165|82
543|15|72|200|100|195|97
544|15|45|200|100|195|97
545|15|24|200|100|195|97
546|15|132|240|120|237|118
547|15|57|200|100|195|97
548|15|58|200|100|195|97
549|15|8|200|100|195|97
550|15|141|200|100|195|97
551|15|86|200|100|195|97
552|15|121|200|100|195|97
553|15|54|200|100|195|97
554|15|98|240|120|237|118
555|15|20|240|120|237|118
556|15|21|240|120|237|118
557|15|48|240|120|237|118
558|15|5|240|120|237|118
559|15|75|240|120|237|118
560|15|102|240|120|237|118
561|15|114|240|120|237|118
562|15|37|240|120|237|118
563|16|71|170|90|165|82
564|16|35|170|90|165|82
565|16|123|170|90|165|82
566|16|104|170|90|165|82
567|16|41|170|90|165|82
568|16|43|170|90|165|82
569|16|68|170|90|165|82
570|16|89|200|100|195|97
571|16|79|200|100|195|97
572|16|4|200|100|195|97
573|16|1|200|100|195|97
574|16|28|200|100|195|97
575|16|27|200|100|195|97
576|16|56|200|100|195|97
577|16|11|200|100|195|97
578|16|59|200|100|195|97
579|16|129|200|100|195|97
580|16|49|200|100|195|97
581|16|120|170|90|165|82
582|16|26|170|90|165|82
583|16|9|170|90|165|82
584|16|22|170|90|165|82
585|16|85|170|90|165|82
586|16|31|170|90|165|82
587|16|52|200|100|195|97
588|16|136|200|100|195|97
589|16|137|200|100|195|97
590|16|64|200|100|195|97
591|16|65|200|100|195|97
592|16|63|200|100|195|97
593|16|99|240|120|237|118
594|16|93|240|120|237|118
595|16|67|240|120|237|118
596|16|113|240|120|237|118
597|16|62|240|120|237|118
598|16|124|240|120|237|118
599|16|23|240|120|237|118
600|16|94|240|120|237|118
601|16|95|240|120|237|118
602|16|119|240|120|237|118
603|16|38|170|90|165|82
604|16|127|170|90|165|82
605|16|128|170|90|165|82
606|16|14|170|90|165|82
607|16|15|170|90|165|82
608|16|6|170|90|165|82
609|16|53|170|90|165|82
610|16|105|170|90|165|82
611|16|34|170|90|165|82
612|16|108|170|90|165|82
613|16|83|170|90|165|82
614|16|112|170|90|165|82
615|16|116|170|90|165|82
616|16|33|200|100|195|97
617|16|140|200|100|195|97
618|16|117|200|100|195|97
619|16|19|240|120|237|118
620|16|96|240|120|237|118
621|16|92|240|120|237|118
622|16|25|240|120|237|118
623|16|76|200|100|195|97
624|16|143|200|100|195|97
625|16|29|200|100|195|97
626|16|10|170|90|165|82
627|16|46|170|90|165|82
628|16|77|170|90|165|82
629|16|133|170|90|165|82
630|16|39|200|100|195|97
631|16|87|200|100|195|97
632|16|126|200|100|195|97
633|16|97|240|120|237|118
634|16|30|240|120|237|118
635|16|17|240|120|237|118
636|16|125|240|120|237|118
637|16|40|240|120|237|118
638|16|130|240|120|237|118
639|16|109|280|140|278|139
640|16|101|280|140|278|139
641|16|36|200|100|195|97
642|16|3|200|100|195|97
643|16|122|200|100|195|97
644|16|100|200|100|195|97
645|16|74|200|100|195|97
646|16|106|200|100|195|97
647|16|135|170|90|165|82
648|16|60|170|90|165|82
649|16|103|170|90|165|82
650|16|2|200|100|195|97
651|16|107|200|100|195|97
652|16|131|200|100|195|97
653|16|139|240|120|237|118
654|16|138|240|120|237|118
655|16|142|280|140|278|139
656|16|82|280|140|278|139
657|16|81|240|120|237|118
658|16|118|240|120|237|118
659|16|115|240|120|237|118
660|16|51|240|120|237|118
661|16|73|240|120|237|118
662|16|32|240|120|237|118
663|16|111|200|100|195|97
664|16|50|200|100|195|97
665|16|18|200|100|195|97
666|16|12|200|100|195|97
667|16|47|200|100|195|97
668|16|91|200|100|195|97
669|16|55|170|90|165|82
670|16|134|170|90|165|82
671|16|44|170|90|165|82
672|16|66|170|90|165|82
673|16|84|200|100|195|97
674|16|88|200|100|195|97
675|16|78|200|100|195|97
676|16|61|240|120|237|118
677|16|110|200|100|195|97
678|16|69|170|90|165|82
679|16|70|170|90|165|82
680|16|42|170|90|165|82
681|16|72|200|100|195|97
682|16|45|200|100|195|97
683|16|24|200|100|195|97
684|16|132|240|120|237|118
685|16|57|200|100|195|97
686|16|58|200|100|195|97
687|16|8|200|100|195|97
688|16|141|200|100|195|97
689|16|86|200|100|195|97
690|16|121|200|100|195|97
691|16|54|200|100|195|97
692|16|98|240|120|237|118
693|16|20|240|120|237|118
694|16|21|240|120|237|118
695|16|48|240|120|237|118
696|16|5|240|120|237|118
697|16|75|240|120|237|118
698|16|102|240|120|237|118
699|16|114|240|120|237|118
700|16|37|240|120|237|118
701|71|35|170|90|165|82
702|71|123|170|90|165|82
703|71|104|170|90|165|82
704|71|41|170|90|165|82
705|71|43|170|90|165|82
706|71|68|170|90|165|82
707|71|89|170|90|165|82
708|71|79|170|90|165|82
709|71|4|170|90|165|82
710|71|1|200|100|195|97
711|71|28|200|100|195|97
712|71|27|200|100|195|97
713|71|56|200|100|195|97
714|71|11|200|100|195|97
715|71|59|200|100|195|97
716|71|129|200|100|195|97
717|71|49|170|90|165|82
718|71|120|170|90|165|82
719|71|26|170|90|165|82
720|71|9|170|90|165|82
721|71|22|170|90|165|82
722|71|85|170|90|165|82
723|71|31|170|90|165|82
724|71|52|170|90|165|82
725|71|136|200|100|195|97
726|71|137|200|100|195|97
727|71|64|200|100|195|97
728|71|65|200|100|195|97
729|71|63|200|100|195|97
730|71|99|200|100|195|97
731|71|93|240|120|237|118
732|71|67|240|120|237|118
733|71|113|240|120|237|118
734|71|62|240|120|237|118
735|71|124|240|120|237|118
736|71|23|240|120|237|118
737|71|94|240|120|237|118
738|71|95|240|120|237|118
739|71|119|240|120|237|118
740|71|38|200|100|195|97
741|71|127|170|90|165|82
742|71|128|170|90|165|82
743|71|14|170|90|165|82
744|71|15|170|90|165|82
745|71|90|170|90|165|82
746|71|6|170|90|165|82
747|71|53|170|90|165|82
748|71|105|170|90|165|82
749|71|34|170|90|165|82
750|71|108|170|90|165|82
751|71|83|170|90|165|82
752|71|112|170|90|165|82
753|71|116|170|90|165|82
754|71|33|200|100|195|97
755|71|140|200|100|195|97
756|71|117|200|100|195|97
757|71|19|200|100|195|97
758|71|96|240|120|237|118
759|71|92|240|120|237|118
760|71|25|240|120|237|118
761|71|76|200|100|195|97
762|71|143|200|100|195|97
763|71|29|200|100|195|97
764|71|10|170|90|165|82
765|71|46|170|90|165|82
766|71|77|170|90|165|82
767|71|133|170|90|165|82
768|71|39|170|90|165|82
769|71|87|200|100|195|97
770|71|126|200|100|195|97
771|71|97|200|100|195|97
772|71|30|240|120|237|118
773|71|17|240|120|237|118
774|71|125|240|120|237|118
775|71|40|240|120|237|118
776|71|130|240|120|237|118
777|71|109|280|140|278|139
778|71|101|280|140|278|139
779|71|36|200|100|195|97
780|71|3|200|100|195|97
781|71|122|200|100|195|97
782|71|100|200|100|195|97
783|71|74|200|100|195|97
784|71|106|170|90|165|82
785|71|135|170|90|165|82
786|71|60|170|90|165|82
787|71|103|170|90|165|82
788|71|2|200|100|195|97
789|71|107|200|100|195|97
790|71|131|200|100|195|97
791|71|139|200|100|195|97
792|71|138|240|120|237|118
793|71|142|280|140|278|139
794|71|82|280|140|278|139
795|71|81|240|120|237|118
796|71|118|240|120|237|118
797|71|115|240|120|237|118
798|71|51|240|120|237|118
799|71|73|240|120|237|118
800|71|32|240|120|237|118
801|71|111|200|100|195|97
802|71|50|200|100|195|97
803|71|18|200|100|195|97
804|71|12|200|100|195|97
805|71|47|200|100|195|97
806|71|91|170|90|165|82
807|71|55|170|90|165|82
808|71|134|170|90|165|82
809|71|44|170|90|165|82
810|71|66|170|90|165|82
811|71|84|200|100|195|97
812|71|88|200|100|195|97
813|71|78|200|100|195|97
814|71|61|200|100|195|97
815|71|110|200|100|195|97
816|71|69|170|90|165|82
817|71|70|170|90|165|82
818|71|42|170|90|165|82
819|71|72|200|100|195|97
820|71|45|200|100|195|97
821|71|24|200|100|195|97
822|71|132|240|120|237|118
823|71|57|200|100|195|97
824|71|58|200|100|195|97
825|71|8|200|100|195|97
826|71|141|200|100|195|97
827|71|86|200|100|195|97
828|71|121|200|100|195|97
829|71|54|200|100|195|97
830|71|98|200|100|195|97
831|71|20|240|120|237|118
832|71|21|240|120|237|118
833|71|48|240|120|237|118
834|71|5|240|120|237|118
835|71|75|240|120|237|118
836|71|102|240|120|237|118
837|71|114|200|100|195|97
838|71|37|200|100|195|97
839|35|123|170|90|165|82
840|35|104|170|90|165|82
841|35|41|170|90|165|82
842|35|43|170|90|165|82
843|35|68|170|90|165|82
844|35|89|170|90|165|82
845|35|79|170|90|165|82
846|35|4|170|90|165|82
847|35|1|170|90|165|82
848|35|28|200|100|195|97
849|35|27|200|100|195|97
850|35|56|200|100|195|97
851|35|11|200|100|195|97
852|35|59|200|100|195|97
853|35|129|200|100|195|97
854|35|49|170|90|165|82
855|35|120|170|90|165|82
856|35|26|170|90|165|82
857|35|9|170|90|165|82
858|35|22|170|90|165|82
859|35|85|170|90|165|82
860|35|31|170|90|165|82
861|35|52|170|90|165|82
862|35|136|170|90|165|82
863|35|137|200|100|195|97
864|35|64|200|100|195|97
865|35|65|200|100|195|97
866|35|63|200|100|195|97
867|35|99|200|100|195|97
868|35|93|200|100|195|97
869|35|67|240|120|237|118
870|35|113|240|120|237|118
871|35|62|240|120|237|118
872|35|124|240|120|237|118
873|35|23|240|120|237|118
874|35|94|240|120|237|118
875|35|95|240|120|237|118
876|35|119|240|120|237|118
877|35|38|200|100|195|97
878|35|127|170|90|165|82
879|35|128|170|90|165|82
880|35|14|170|90|165|82
881|35|15|170|90|165|82
882|35|90|170|90|165|82
883|35|6|170|90|165|82
884|35|53|170|90|165|82
885|35|105|170|90|165|82
886|35|34|170|90|165|82
887|35|108|170|90|165|82
888|35|83|170|90|165|82
889|35|112|170|90|165|82
890|35|116|170|90|165|82
891|35|33|170|90|165|82
892|35|140|200|100|195|97
893|35|117|200|100|195|97
894|35|19|200|100|195|97
895|35|96|200|100|195|97
896|35|92|240|120|237|118
897|35|25|200|100|195|97
898|35|76|200|100|195|97
899|35|143|200|100|195|97
900|35|29|170|90|165|82
901|35|10|170|90|165|82
902|35|46|170|90|165|82
903|35|77|170|90|165|82
904|35|133|170|90|165|82
905|35|39|170|90|165|82
906|35|87|170|90|165|82
907|35|126|200|100|195|97
908|35|97|200|100|195|97
909|35|30|200|100|195|97
910|35|17|240|120|237|118
911|35|125|240|120|237|118
912|35|40|240|120|237|118
913|35|130|240|120|237|118
914|35|109|240|120|237|118
915|35|101|280|140|278|139
916|35|36|240|120|237|118
917|35|3|200|100|195|97
918|35|122|200|100|195|97
919|35|100|200|100|195|97
920|35|74|170|90|165|82
921|35|106|170|90|165|82
922|35|135|170|90|165|82
923|35|60|170|90|165|82
924|35|103|170|90|165|82
925|35|2|170|90|165|82
926|35|107|200|100|195|97
927|35|131|200|100|195|97
928|35|139|200|100|195|97
929|35|138|200|100|195|97
930|35|142|280|140|278|139
931|35|82|240|120|237|118
932|35|81|240|120|237|118
933|35|118|240|120|237|118
934|35|115|240|120|237|118
935|35|51|240|120|237|118
936|35|73|240|120|237|118
937|35|32|200|100|195|97
938|35|111|200|100|195|97
939|35|50|200|100|195|97
940|35|18|170|90|165|82
941|35|12|170|90|165|82
942|35|47|170|90|165|82
943|35|91|170|90|165|82
944|35|55|170|90|165|82
945|35|134|170|90|165|82
946|35|44|170|90|165|82
947|35|66|170|90|165|82
948|35|84|170|90|165|82
949|35|88|200|100|195|97
950|35|78|200|100|195|97
951|35|61|200|100|195|97
952|35|110|170|90|165|82
953|35|69|170|90|165|82
954|35|70|170|90|165|82
955|35|42|170|90|165|82
956|35|72|170|90|165|82
957|35|45|200|100|195|97
958|35|24|200|100|195|97
959|35|132|200|100|195|97
960|35|57|200|100|195|97
961|35|58|200|100|195|97
962|35|8|200|100|195|97
963|35|141|170|90|165|82
964|35|86|170|90|165|82
965|35|121|200|100|195|97
966|35|54|200|100|195|97
967|35|98|200|100|195|97
968|35|20|200|100|195|97
969|35|21|240|120|237|118
970|35|48|240|120|237|118
971|35|5|240|120|237|118
972|35|75|200|100|195|97
973|35|102|200|100|195|97
974|35|114|200|100|195|97
975|35|37|200|100|195|97
976|123|104|170|90|165|82
977|123|41|170|90|165|82
978|123|43|170|90|165|82
979|123|68|170|90|165|82
980|123|89|170|90|165|82
981|123|79|170|90|165|82
982|123|4|170|90|165|82
983|123|1|170|90|165|82
984|123|28|170|90|165|82
985|123|27|200|100|195|97
986|123|56|200|100|195|97
987|123|11|200|100|195|97
988|123|59|200|100|195|97
989|123|129|170|90|165|82
990|123|49|170|90|165|82
991|123|120|170|90|165|82
992|123|26|170|90|165|82
993|123|9|170|90|165|82
994|123|22|170|90|165|82
995|123|85|170|90|165|82
996|123|31|170|90|165|82
997|123|52|170|90|165|82
998|123|136|170|90|165|82
999|123|137|200|100|195|97
