56|urn:ucode:_00001C000000000000010000030C46EC |38| odpt.Station:TokyoMetro.Chiyoda.KitaSenju |139.80440373007|35.749200300792
57|urn:ucode:_00001C000000000000010000030C46ED |39| odpt.Station:TokyoMetro.Tozai.Kiba |139.80711513311|35.669355307889
58|urn:ucode:_00001C000000000000010000030C46EE |40| odpt.Station:TokyoMetro.Tozai.Gyotoku |139.91418577958|35.682619066806
59|urn:ucode:_00001C000000000000010000030C46EF |41| odpt.Station:TokyoMetro.Ginza.Kyobashi |139.77010915362|35.67670362917
60|urn:ucode:_00001C000000000000010000030C46F0 |42| odpt.Station:TokyoMetro.Hanzomon.KiyosumiShirakawa |139.79984001603|35.682119459398
61|urn:ucode:_00001C000000000000010000030C46F1 |43| odpt.Station:TokyoMetro.Ginza.Ginza |139.76536588353|35.671499080838
62|urn:ucode:_00001C000000000000010000030C46F2 |43| odpt.Station:TokyoMetro.Marunouchi.Ginza |139.76387646175|35.673158817668
63|urn:ucode:_00001C000000000000010000030C46F3 |43| odpt.Station:TokyoMetro.Hibiya.Ginza |139.76400740192|35.67198360964
64|urn:ucode:_00001C000000000000010000030C46F4 |44| odpt.Station:TokyoMetro.Yurakucho.GinzaItchome |139.76678626058|35.67451957578
65|urn:ucode:_00001C000000000000010000030C46F5 |45| odpt.Station:TokyoMetro.Hanzomon.Kinshicho |139.81495619008|35.697440089478
66|urn:ucode:_00001C000000000000010000030C46F6 |46| odpt.Station:TokyoMetro.Tozai.Kudanshita |139.75126539327|35.696091811612
67|urn:ucode:_00001C000000000000010000030C46F7 |46| odpt.Station:TokyoMetro.Hanzomon.Kudanshita |139.75111670257|35.69550051349
68|urn:ucode:_00001C000000000000010000030C46F8 |47| odpt.Station:TokyoMetro.Yurakucho.Kojimachi |139.73735|35.684785
69|urn:ucode:_00001C000000000000010000030C4706 |48| odpt.Station:TokyoMetro.Namboku.Shimo |139.7325|35.778025
70|urn:ucode:_00001C000000000000010000030C46F9 |49| odpt.Station:TokyoMetro.Marunouchi.Korakuen |139.7508602691|35.707306676989
71|urn:ucode:_00001C000000000000010000030C46FA |49| odpt.Station:TokyoMetro.Namboku.Korakuen |139.7517865726|35.708389974194
72|urn:ucode:_00001C000000000000010000030C46FB |50| odpt.Station:TokyoMetro.Yurakucho.Gokokuji |139.72745|35.71918
73|urn:ucode:_00001C000000000000010000030C46FC |51| odpt.Station:TokyoMetro.Yurakucho.KotakeMukaihara |139.67952|35.743395
74|urn:ucode:_00001C000000000000010000030C46FD |51| odpt.Station:TokyoMetro.Fukutoshin.KotakeMukaihara |139.67952|35.743395
75|urn:ucode:_00001C000000000000010000030C46FE |52| odpt.Station:TokyoMetro.Marunouchi.KokkaiGijidomae |139.74547282797|35.674926710024
76|urn:ucode:_00001C000000000000010000030C46FF |52| odpt.Station:TokyoMetro.Chiyoda.KokkaiGijidomae |139.74318786546|35.673565216724
77|urn:ucode:_00001C000000000000010000030C4700 |53| odpt.Station:TokyoMetro.Hibiya.Kodemmacho |139.77875733423|35.690422674035
78|urn:ucode:_00001C000000000000010000030C4701 |54| odpt.Station:TokyoMetro.Namboku.Komagome |139.74690922277|35.735912955617
79|urn:ucode:_00001C000000000000010000030C4702 |55| odpt.Station:TokyoMetro.Yurakucho.Sakuradamon |139.75188648683|35.677458492155
80|urn:ucode:_00001C000000000000010000030C4703 |56| odpt.Station:TokyoMetro.Ginza.Shibuya |139.70267340405|35.659097969548
81|urn:ucode:_00001C000000000000010000030C4704 |56| odpt.Station:TokyoMetro.Hanzomon.Shibuya |139.701035|35.65945
82|urn:ucode:_00001C000000000000010000030C4705 |56| odpt.Station:TokyoMetro.Fukutoshin.Shibuya |139.70256984845|35.659092689745
83|urn:ucode:_00001C000000000000010000030C4707 |57| odpt.Station:TokyoMetro.Namboku.Shirokanedai |139.72586|35.63777
84|urn:ucode:_00001C000000000000010000030C4708 |58| odpt.Station:TokyoMetro.Namboku.ShirokaneTakanawa |139.734285|35.643145
85|urn:ucode:_00001C000000000000010000030C4709 |59| odpt.Station:TokyoMetro.Marunouchi.ShinOtsuka |139.72935474587|35.726129638041
86|urn:ucode:_00001C000000000000010000030C470A |60| odpt.Station:TokyoMetro.Chiyoda.ShinOchanomizu |139.76545|35.696925
87|urn:ucode:_00001C000000000000010000030C470B |61| odpt.Station:TokyoMetro.Yurakucho.ShinKiba |139.826605|35.64578
88|urn:ucode:_00001C000000000000010000030C470C |62| odpt.Station:TokyoMetro.Marunouchi.ShinKoenji |139.64851|35.69786
89|urn:ucode:_00001C000000000000010000030C470D |63| odpt.Station:TokyoMetro.Marunouchi.Shinjuku |139.70054754663|35.692451882476
90|urn:ucode:_00001C000000000000010000030C470E |64| odpt.Station:TokyoMetro.Marunouchi.ShinjukuGyoemmae |139.710915|35.688525
91|urn:ucode:_00001C000000000000010000030C470F |65| odpt.Station:TokyoMetro.Marunouchi.ShinjukuSanchome |139.70421|35.69118
92|urn:ucode:_00001C000000000000010000030C4710 |65| odpt.Station:TokyoMetro.Fukutoshin.ShinjukuSanchome |139.70472747478|35.69060872858
93|urn:ucode:_00001C000000000000010000030C4711 |66| odpt.Station:TokyoMetro.Yurakucho.Shintomicho |139.77359436862|35.670528424712
94|urn:ucode:_00001C000000000000010000030C4712 |67| odpt.Station:TokyoMetro.Marunouchi.ShinNakano |139.66951|35.697475
95|urn:ucode:_00001C000000000000010000030C4713 |68| odpt.Station:TokyoMetro.Ginza.Shimbashi |139.75851167537|35.667381603947
96|urn:ucode:_00001C000000000000010000030C4714 |69| odpt.Station:TokyoMetro.Hanzomon.Jimbocho |139.7575599478|35.696021459932
97|urn:ucode:_00001C000000000000010000030C4715 |70| odpt.Station:TokyoMetro.Hanzomon.Suitengumae |139.78517144793|35.683000685428
98|urn:ucode:_00001C000000000000010000030C4716 |71| odpt.Station:TokyoMetro.Ginza.Suehirocho |139.77176265186|35.702780272481
99|urn:ucode:_00001C000000000000010000030C4717 |72| odpt.Station:TokyoMetro.Hanzomon.Sumiyoshi |139.8156677931|35.688704739668
100|urn:ucode:_00001C000000000000010000030C4718 |73| odpt.Station:TokyoMetro.Yurakucho.Senkawa |139.6894|35.738175
101|urn:ucode:_00001C000000000000010000030C4719 |73| odpt.Station:TokyoMetro.Fukutoshin.Senkawa |139.6894|35.738175
102|urn:ucode:_00001C000000000000010000030C471A |74| odpt.Station:TokyoMetro.Chiyoda.Sendagi |139.76330335437|35.725745759653
103|urn:ucode:_00001C000000000000010000030C471B |75| odpt.Station:TokyoMetro.Fukutoshin.Zoshigaya |139.714715|35.7202
104|urn:ucode:_00001C000000000000010000030C471C |76| odpt.Station:TokyoMetro.Tozai.Takadanobaba |139.705045|35.71328
105|urn:ucode:_00001C000000000000010000030C471D |77| odpt.Station:TokyoMetro.Tozai.Takebashi |139.75767|35.69044
106|urn:ucode:_00001C000000000000010000030C471E |78| odpt.Station:TokyoMetro.Yurakucho.Tatsumi |139.81033|35.645775
107|urn:ucode:_00001C000000000000010000030C471F |79| odpt.Station:TokyoMetro.Ginza.TameikeSanno |139.74194259184|35.671511270087
108|urn:ucode:_00001C000000000000010000030C4720 |79| odpt.Station:TokyoMetro.Namboku.TameikeSanno |139.74129363896|35.673090034443
109|urn:ucode:_00001C000000000000010000030C4721 |80| odpt.Station:TokyoMetro.Ginza.Tawaramachi |139.79030645676|35.70991708777
110|urn:ucode:_00001C000000000000010000030C4722 |81| odpt.Station:TokyoMetro.Yurakucho.ChikatetsuAkatsuka |139.64400032898|35.769980563949
