81|weekday|00:00|05:01|06:02|61|赤羽岩淵|西船橋
82|weekday|00:00|05:01|05:46|45|赤羽岩淵|西葛西
83|weekday|00:00|05:01|05:56|55|赤羽岩淵|西日暮里
84|weekday|00:00|05:01|05:45|44|赤羽岩淵|西新宿
85|weekday|00:00|05:01|05:50|49|赤羽岩淵|西早稲田
86|weekday|00:00|05:01|05:09|8|赤羽岩淵|西ケ原
87|weekday|00:00|05:01|05:42|41|赤羽岩淵|乃木坂
88|weekday|00:00|05:01|05:36|35|赤羽岩淵|御茶ノ水
89|weekday|00:00|05:01|05:46|45|赤羽岩淵|落合
90|weekday|00:00|05:01|05:57|56|赤羽岩淵|荻窪
91|weekday|00:00|05:01|05:07|6|赤羽岩淵|王子
92|weekday|00:00|05:01|05:04|3|赤羽岩淵|王子神谷
93|weekday|00:00|05:01|05:44|43|赤羽岩淵|表参道
94|weekday|00:00|05:01|06:00|59|赤羽岩淵|押上[スカイツリー前]
95|weekday|00:00|05:01|05:32|31|赤羽岩淵|大手町
96|weekday|00:00|05:01|05:54|53|赤羽岩淵|六本木
97|weekday|00:00|05:01|05:30|29|赤羽岩淵|六本木一丁目
98|weekday|00:00|05:01|05:36|35|赤羽岩淵|桜田門
99|weekday|00:00|05:01|05:54|53|赤羽岩淵|千駄木
100|weekday|00:00|05:01|05:50|49|赤羽岩淵|千川
101|weekday|00:00|05:01|05:47|46|赤羽岩淵|渋谷
102|weekday|00:00|05:01|05:37|36|赤羽岩淵|新橋
103|weekday|00:00|05:01|05:02|1|赤羽岩淵|志茂
104|weekday|00:00|05:01|05:51|50|赤羽岩淵|新木場
105|weekday|00:00|05:01|05:52|51|赤羽岩淵|新高円寺
106|weekday|00:00|05:01|05:49|48|赤羽岩淵|新中野
107|weekday|00:00|05:01|05:43|42|赤羽岩淵|新御茶ノ水
108|weekday|00:00|05:01|05:33|32|赤羽岩淵|新大塚
109|weekday|00:00|05:01|05:42|41|赤羽岩淵|新宿
110|weekday|00:00|05:01|05:39|38|赤羽岩淵|新宿御苑前
111|weekday|00:00|05:01|05:41|40|赤羽岩淵|新宿三丁目
112|weekday|00:00|05:01|05:41|40|赤羽岩淵|新富町
113|weekday|00:00|05:01|05:35|34|赤羽岩淵|白金高輪
114|weekday|00:00|05:01|05:37|36|赤羽岩淵|白金台
115|weekday|00:00|05:01|05:47|46|赤羽岩淵|末広町
116|weekday|00:00|05:01|05:50|49|赤羽岩淵|水天宮前
117|weekday|00:00|05:01|05:56|55|赤羽岩淵|住吉
118|weekday|00:00|05:01|05:43|42|赤羽岩淵|高田馬場
119|weekday|00:00|05:01|05:30|29|赤羽岩淵|竹橋
120|weekday|00:00|05:01|05:28|27|赤羽岩淵|溜池山王
121|weekday|00:00|05:01|05:48|47|赤羽岩淵|辰巳
122|weekday|00:00|05:01|05:53|52|赤羽岩淵|田原町
123|weekday|00:00|05:01|05:15|14|赤羽岩淵|東大前
124|weekday|00:00|05:01|05:40|39|赤羽岩淵|東京
125|weekday|00:00|05:01|05:35|34|赤羽岩淵|虎ノ門
126|weekday|00:00|05:01|05:41|40|赤羽岩淵|東陽町
127|weekday|00:00|05:01|05:46|45|赤羽岩淵|豊洲
128|weekday|00:00|05:01|05:41|40|赤羽岩淵|築地
129|weekday|00:00|05:01|05:43|42|赤羽岩淵|月島
130|weekday|00:00|05:01|05:47|46|赤羽岩淵|上野
131|weekday|00:00|05:01|05:48|47|赤羽岩淵|上野広小路
132|weekday|00:00|05:01|05:51|50|赤羽岩淵|浦安
133|weekday|00:00|05:01|06:05|64|赤羽岩淵|和光市
134|weekday|00:00|05:01|05:40|39|赤羽岩淵|早稲田
135|weekday|00:00|05:01|05:24|23|赤羽岩淵|四ツ谷
136|weekday|00:00|05:01|05:38|37|赤羽岩淵|四谷三丁目
137|weekday|00:00|05:01|05:48|47|赤羽岩淵|代々木公園
138|weekday|00:00|05:01|05:50|49|赤羽岩淵|代々木上原
139|weekday|00:00|05:01|05:38|37|赤羽岩淵|有楽町
140|weekday|00:00|05:01|05:50|49|赤羽岩淵|湯島
141|weekday|00:00|05:01|05:48|47|赤羽岩淵|雑司が谷
142|weekday|00:00|05:10|05:56|46|赤坂|赤羽岩淵
143|weekday|00:00|05:10|05:25|15|赤坂|赤坂見附
144|weekday|00:00|05:23|05:44|21|赤坂|秋葉原
145|weekday|00:00|05:10|05:27|17|赤坂|青山一丁目
146|weekday|00:00|05:10|05:44|34|赤坂|浅草
147|weekday|00:00|05:10|05:29|19|赤坂|淡路町
148|weekday|00:00|05:10|05:38|28|赤坂|綾瀬
149|weekday|00:00|05:10|05:21|11|赤坂|麻布十番
150|weekday|00:00|05:10|06:00|50|赤坂|原木中山
151|weekday|00:00|05:10|05:59|49|赤坂|地下鉄赤塚
152|weekday|00:00|05:10|06:02|52|赤坂|地下鉄成増
153|weekday|00:00|05:23|05:40|17|赤坂|恵比寿
154|weekday|00:00|05:10|05:39|29|赤坂|江戸川橋
155|weekday|00:00|05:10|05:29|19|赤坂|外苑前
156|weekday|00:00|05:10|05:28|18|赤坂|銀座
157|weekday|00:00|05:10|05:30|20|赤坂|銀座一丁目
158|weekday|00:00|05:10|05:41|31|赤坂|護国寺
159|weekday|00:00|05:10|05:55|45|赤坂|行徳
160|weekday|00:00|05:10|05:39|29|赤坂|半蔵門
161|weekday|00:00|05:23|05:37|14|赤坂|八丁堀
162|weekday|00:00|05:10|05:57|47|赤坂|平和台
163|weekday|00:00|05:10|05:15|5|赤坂|日比谷
164|weekday|00:00|05:23|05:33|10|赤坂|東銀座
165|weekday|00:00|05:10|05:43|33|赤坂|東池袋
166|weekday|00:00|05:10|05:43|33|赤坂|東高円寺
167|weekday|00:00|05:10|05:43|33|赤坂|東新宿
168|weekday|00:00|05:10|05:54|44|赤坂|氷川台
169|weekday|00:00|05:23|05:37|14|赤坂|広尾
170|weekday|00:00|05:10|05:42|32|赤坂|本駒込
171|weekday|00:00|05:10|05:46|36|赤坂|方南町
172|weekday|00:00|05:10|05:40|30|赤坂|本郷三丁目
173|weekday|00:00|05:10|05:34|24|赤坂|市ケ谷
